2020-08-02 13:36:15,"b'RT @realDonaldTrump: \xe2\x80\x9cBiden to raise taxes by 3 Trillion Dollars.\xe2\x80\x9d Actually, it will be much more than that, and much of it on nonsense. Ma\xe2\x80\xa6'"
2020-08-02 13:36:15,b'RT @eugenegu: @realDonaldTrump Narrator: Trump literally made this income disparity worse by giving billions upon billions of dollars in go\xe2\x80\xa6'
2020-08-02 13:36:15,b'@TommyHicksGOP @realDonaldTrump @ErinMPerrine We will gladly pay a tax hike of any value to get this asshole out of office!!'
2020-08-02 13:36:15,"b'RT @realDonaldTrump: \xe2\x80\x9cBiden to raise taxes by 3 Trillion Dollars.\xe2\x80\x9d Actually, it will be much more than that, and much of it on nonsense. Ma\xe2\x80\xa6'"
2020-08-02 13:36:15,b'RT @TalbertSwan: @realDonaldTrump Are you going out to do some more hard work around the Covid pandemic today like you did yesterday?\n\n htt\xe2\x80\xa6'
2020-08-02 13:36:15,b'@djmateo2 @smiles2u226 @GregReetz @college_anthony @TONYxTWO @realDonaldTrump Boy love... fuck sake go back to \xf0\x9f\x98\xb4\xf0\x9f\x98\xb4\xf0\x9f\x98\xb4\xf0\x9f\x98\xb4'
2020-08-02 13:36:15,"b'RT @lesleyabravanel: @realDonaldTrump Glad you added the \xe2\x80\x9cmostly\xe2\x80\x9d so you can tout the stories that favor you, you hypocritical hemorrhoid.'"
2020-08-02 13:36:15,b'@realDonaldTrump I hate to repeat myself but I will. QUIT!!!!!'
2020-08-02 13:36:15,"b'RT @StevieRenee3: @SteveSchmidtSES @realDonaldTrump Explain Chi-na to them. My teenagers get it, so can yours. \n#FFS'"
2020-08-02 13:36:15,b'@JeffreyGuterman @realDonaldTrump Smart people know the answer to that question.........'
2020-08-02 13:36:15,b'@TeamTrump @realDonaldTrump Lies'
2020-08-02 13:36:15,"b'@realDonaldTrump You may not have noticed, mostly being on the golf course and all, but the economy is crashing rig\xe2\x80\xa6 https://t.co/xuXzhODHpD'"
2020-08-02 13:36:15,"b'RT @BigBlackGED: @realDonaldTrump Oh, don. This is awkward. Did you not know that Pence already struck a deal with Governor Brown?\nYour #Tr\xe2\x80\xa6'"
2020-08-02 13:36:15,b'@realDonaldTrump No one believes anything you say anymore.  Been wrong like no one in history.'
2020-08-02 13:36:14,"b'RT @TeamTrump: President @realDonaldTrump: We want to get stimulus money to the people, Democrats view it as a political issue https://t.co\xe2\x80\xa6'"
2020-08-02 13:36:14,"b'RT @GOP: \xe2\x80\x9cPresident @realDonaldTrump has never once wavered from his support of law enforcement officers, especially as we are faced with t\xe2\x80\xa6'"
2020-08-02 13:36:14,b'RT @lynnluvseddie: Dead people even hate you @realDonaldTrump  LMAO \xf0\x9f\x98\x82 https://t.co/f8p4r5XpnN'
2020-08-02 13:36:14,"b""@JoyceWhiteVance @realDonaldTrump 'Crash and disappear' will be him"""
2020-08-02 13:36:14,"b'RT @realDonaldTrump: Was in the Great State of Texas this week and explained that the Radical Left Do Nothing Democrats, headed up by their\xe2\x80\xa6'"
2020-08-02 13:36:14,b'RT @lynnluvseddie: Dead people even hate you @realDonaldTrump  LMAO \xf0\x9f\x98\x82 https://t.co/f8p4r5XpnN'
2020-08-02 13:36:14,b'RT @realDonaldTrump: MAKE AMERICA GREAT AGAIN!'
2020-08-02 13:36:14,b'@realDonaldTrump Donald Trump is a large-scale liar !!!!'
2020-08-02 13:36:14,"b""RT @JoanneWT09: I'M A WHITE,CHRISTIAN, REPUBLICAN, PRO -GUN, PRO-LIFE  FEMALE.\nHOW ELSE CAN I OFFEND YOU TODAY?\nAND I'M VOTING FOR @realDon\xe2\x80\xa6"""
2020-08-02 13:36:14,b'RT @realDonaldTrump: That\xe2\x80\x99s because it is mostly FAKE NEWS!'
2020-08-02 13:36:14,b'@realDonaldTrump \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82 y\xe2\x80\x99all need to stop \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3 https://t.co/ZzqRNiTiMi'
2020-08-02 13:36:14,"b""@realDonaldTrump Thank you Mr. President !!!  WE'VE GOT YOUR BACK \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8TRUMP 2020 \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8"""
2020-08-02 13:36:14,"b'where in the hell have you been, Biden will bring jobs back, not drop, they have already dropped because U did not\xe2\x80\xa6 https://t.co/Oc2T6XkFTp'"
2020-08-02 13:36:14,b'4 people in Australia died in one day and they declared a state of disaster &amp; issued curfews. Florida had more Covi\xe2\x80\xa6 https://t.co/H3MARfphmO'
2020-08-02 13:36:14,"b'RT @itsJeffTiedrich: @realDonaldTrump I dunno, how is it to run on a platform of mass unemployment, mass infection and mass death my dude'"
2020-08-02 13:36:14,b'@phasmidghost @Andrew65992464 @Wut87964890 @itsanthoniee @realDonaldTrump Althea Bernstein is still very much alive and she is a liar.'
2020-08-02 13:36:14,b'@reedgalen @realDonaldTrump Using the clone tool would have made it a little less obvious...\nBut this is what the W\xe2\x80\xa6 https://t.co/wolScgQ6JM'
2020-08-02 13:36:14,"b'RT @realDonaldTrump: When you see the Drug Companies taking massive  television ads against me, forget what they say (which is false), YOU\xe2\x80\xa6'"
2020-08-02 13:36:13,b'RT @jcham0: @TigerManager @EvanAKilgore @realDonaldTrump This right here is just the entire left. \xe2\x80\x9cDo you agree or disagree with Trumps pol\xe2\x80\xa6'
2020-08-02 13:36:13,"b'RT @PeteKent01: @Rbigzs @POTUS There are few things I miss more than a #TrumpRally, but my commitment and spirit is unbroken:\n\nWe remain an\xe2\x80\xa6'"
2020-08-02 13:36:13,"b'RT @realDonaldTrump: When you see the Drug Companies taking massive  television ads against me, forget what they say (which is false), YOU\xe2\x80\xa6'"
2020-08-02 13:36:13,"b""@realDonaldTrump What a way to encourage people to vote for you! You are despicable! Why don't you resign now and do everyone a favor?"""
2020-08-02 13:36:13,"b""RT @Ragnar1776: Patriot's we are \xf0\x9f\x91\x8992\xf0\x9f\x91\x88 days away from the election. More than ever we must come together and get @realDonaldTrump re-elected\xe2\x80\xa6"""
2020-08-02 13:36:13,b'RT @realDonaldTrump: MAKE AMERICA GREAT AGAIN!'
2020-08-02 13:36:13,"b""RT @ProjectLincoln: Where's the plan, @realDonaldTrump?"""
2020-08-02 13:36:13,"b'RT @realDonaldTrump: Big China Virus breakouts all over the World, including nations which were thought to have done a great job. The Fake\xe2\x80\xa6'"
2020-08-02 13:36:13,b'RT @JerryTravone: @realDonaldTrump Facebook needs to be banned soon https://t.co/HOvRglBADz'
2020-08-02 13:36:13,b'@EvanAKilgore @realDonaldTrump TikTok is for brainless. And it constantly steal data from users.'
2020-08-02 13:36:13,"b'RT @realDonaldTrump: Big China Virus breakouts all over the World, including nations which were thought to have done a great job. The Fake\xe2\x80\xa6'"
2020-08-02 13:36:13,"b'RT @realDonaldTrump: Madison is a star who loves the USA and his Great State, North Carolina. Will fight for Military, Vets, 2nd Amendment,\xe2\x80\xa6'"
2020-08-02 13:36:13,"b'@realDonaldTrump That would be nice, are you resigning?\n\nTell us more.'"
2020-08-02 13:36:13,b'RT @Out5p0ken: @realDonaldTrump HEY!\n\nTrump is sending out emails telling his supporters to VOTE BY MAIL ! Calling it vote from home \n\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc ht\xe2\x80\xa6'
2020-08-02 13:36:13,b'@realDonaldTrump Stupid'
2020-08-02 13:36:13,"b""RT @FeoNo2: @djmateo2 @smiles2u226 @GregReetz @college_anthony @TONYxTWO @realDonaldTrump It's not a cult. I know it's hard to wake up, you\xe2\x80\xa6"""
2020-08-02 13:36:13,"b'RT @GOP: .@realDonaldTrump supporters are more enthusiastic than EVER about reelecting the President.\n \nMeanwhile, polls show that Democrat\xe2\x80\xa6'"
2020-08-02 13:36:13,"b'RT @markyzaguirre: @hughhewitt @realDonaldTrump @washingtonpost Hugh, you could have said this in five words: I am a Trump sycophant.'"
2020-08-02 13:36:13,"b'RT @realDonaldTrump: Big China Virus breakouts all over the World, including nations which were thought to have done a great job. The Fake\xe2\x80\xa6'"
2020-08-02 13:36:13,b'RT @realDonaldTrump: MAKE AMERICA GREAT AGAIN!'
2020-08-02 13:36:13,b'RT @lynnluvseddie: Dead people even hate you @realDonaldTrump  LMAO \xf0\x9f\x98\x82 https://t.co/f8p4r5XpnN'
2020-08-02 13:36:12,b'RT @madel_el: @skye_gary @FieFom @funder @BagatorBryant @realDonaldTrump He was born with a heart 10\nsizes to small\xf0\x9f\xa4\xa1.'
2020-08-02 13:36:12,"b'RT @realDonaldTrump: When you see the Drug Companies taking massive  television ads against me, forget what they say (which is false), YOU\xe2\x80\xa6'"
2020-08-02 13:36:12,b'RT @MG08746232: @ProjectLincoln @realDonaldTrump MUST GO! He said he was going to drain the swamp but instead he did this\xf0\x9f\x91\x87. RESIGN AND GET\xe2\x80\xa6'
2020-08-02 13:36:12,"b'RT @ChrisW_909: Mr. President @realDonaldTrump, \n\nWhen will you sign an Executive Order requiring voter ID and outlawing ballot harvesting?\xe2\x80\xa6'"
2020-08-02 13:36:12,"b'RT @realDonaldTrump: When you see the Drug Companies taking massive  television ads against me, forget what they say (which is false), YOU\xe2\x80\xa6'"
2020-08-02 13:36:12,"b'RT @TheRickWilson: Oh, good morning @realDonaldTrump'"
2020-08-02 13:36:12,b'RT @realDonaldTrump: MAKE AMERICA GREAT AGAIN!'
2020-08-02 13:36:12,b'@7NSLxzcMu0eMumC @Trump_owo @realDonaldTrump Are you saying Covid did not come from China?'
2020-08-02 13:36:12,b'RT @realDonaldTrump: This is outrageous. Must be met with immediate litigation! @GOPChairwoman https://t.co/CD6bD3Kn6J'
2020-08-02 13:36:12,b'RT @TrumpStudents: Goes to show that @realDonaldTrump supporters are some of the nicest people around! https://t.co/bggvQyEvXj'
2020-08-02 13:36:12,b'RT @paulcshipley: @realDonaldTrump THE PRESIDENT URGES YOU TO VOTE BY MAIL! #VoteByMail2020 https://t.co/wUu7RH81En'
2020-08-02 13:36:12,"b'RT @realDonaldTrump: When you see the Drug Companies taking massive  television ads against me, forget what they say (which is false), YOU\xe2\x80\xa6'"
2020-08-02 13:36:12,b'@realDonaldTrump \xe2\x80\x9cKilled and badly wounded many\xe2\x80\x9d damn sounds familiar'
2020-08-02 13:36:12,"b'RT @TeamTrump: President @realDonaldTrump: We want to get stimulus money to the people, Democrats view it as a political issue https://t.co\xe2\x80\xa6'"
2020-08-02 13:36:11,b'@EadmundHodgson @Tina53572071 @TWIT_ANTHONY @realDonaldTrump Ok am I supposed to care?'
2020-08-02 13:36:11,"b'RT @SteveSchmidtSES: As a Dad who has looked into the rage and grief stricken eyes of teenagers as I have taken their phones away, I think\xe2\x80\xa6'"
2020-08-02 13:36:11,b'@realDonaldTrump Oh we are. On November 4th 2020. Mark your calendar.\xe2\x80\xa6 https://t.co/hMuhJam5J8'
2020-08-02 13:36:11,"b'RT @LacyJohnsonMN: When @BarackObama spoke of payroll tax cuts, it was good for the people. \n\nWhen @realdonaldtrump requests a payroll tax\xe2\x80\xa6'"
2020-08-02 13:36:11,b'@HaefeleJohn @games_gothic @realDonaldTrump tell me which statement u disagree with and why?...'
2020-08-02 13:36:11,"b'RT @realDonaldTrump: .@BillHagertyTN, an outstanding man and one of the best Ambassadors ever (Japan), is running an excellent campaign for\xe2\x80\xa6'"
2020-08-02 13:36:11,"b'@CommentOnTWLB @RealDonaldTrump cannot even hire the ""best people"" with faking photos.  The cut and paste was so badly done!'"
2020-08-02 13:36:11,b'@realDonaldTrump How did you lose a thousand Twitter followers over night?'
2020-08-02 13:36:11,b'@HjorthPaaSpring @RealOmarNavarro @POTUS @realDonaldTrump He\xe2\x80\x99s talking about Tom Pritzker. He was an Epstein friend\xe2\x80\xa6 https://t.co/Hcg63qBvs6'
2020-08-02 13:36:11,"b'RT @realDonaldTrump: Madison is a star who loves the USA and his Great State, North Carolina. Will fight for Military, Vets, 2nd Amendment,\xe2\x80\xa6'"
2020-08-02 13:36:11,b'@realDonaldTrump You are the greatest american president\xef\xbc\x81'
2020-08-02 13:36:11,"b'RT @drdavidsamadi: @realDonaldTrump As a doctor, this is something I can truly appreciate. When we prescribe a patient medication, we want\xe2\x80\xa6'"
2020-08-02 13:36:11,"b""@Kirk513 @txquila1 @realDonaldTrump No WE wouldn't"""
2020-08-02 13:36:11,"b'@ADVgrrls @TrumpStudents @realDonaldTrump Kneeling is always, always servile.\n\nGreat before God, Who lifts us up.\nG\xe2\x80\xa6 https://t.co/coiIwd6Iku'"
2020-08-02 13:36:11,"b'RT @realDonaldTrump: Was in the Great State of Texas this week and explained that the Radical Left Do Nothing Democrats, headed up by their\xe2\x80\xa6'"
2020-08-02 13:36:11,"b'RT @TeamTrump: President @realDonaldTrump: We want to get stimulus money to the people, Democrats view it as a political issue https://t.co\xe2\x80\xa6'"
2020-08-02 13:36:11,b'@reedgalen @realDonaldTrump What a SICK AND PATHETIC thing to do! UGH'
2020-08-02 13:36:11,b'RT @Infantry0300: Find someone who looks at you the way @vp looks at @realdonaldtrump. https://t.co/tRBQvklHU7'
2020-08-02 13:36:11,b'RT @kenolin1: Jesus. Forget the women... Does Mother allow Pence to be alone with @realDonaldTrump?  https://t.co/S3GFvkkMAo'
2020-08-02 13:36:10,b'RT @ErrolWebber: @TommyHicksGOP @realDonaldTrump @ErinMPerrine We need to do everything we can to LOWER taxes on the American people. Let\xe2\x80\x99s\xe2\x80\xa6'
2020-08-02 13:36:10,b'@realDonaldTrump You are such a racist.'
2020-08-02 13:36:10,"b""RT @OwnRules: @realDonaldTrump What's one more, right, Agolf? https://t.co/LfEXbHhVmN"""
2020-08-02 13:36:10,"b'@realDonaldTrump You had your chance, you blew it!'"
2020-08-02 13:36:10,"b""@realDonaldTrump @GOPChairwoman I remember Deathantis barring people from public meetings, but that doesn't count right!!"""
2020-08-02 13:36:10,"b'RT @davidaxelrod: \xe2\x80\x9cWe\xe2\x80\x99re in great shape and well-positioned to win.\xe2\x80\x9d\n-@JasonMillerinDC of @realDonaldTrump campaign, just now on @FoxNewsSu\xe2\x80\xa6'"
2020-08-02 13:36:10,"b""@realDonaldTrump I'm thinking in November."""
2020-08-02 13:36:10,"b'RT @realDonaldTrump: When you see the Drug Companies taking massive  television ads against me, forget what they say (which is false), YOU\xe2\x80\xa6'"
2020-08-02 13:36:10,b'@realDonaldTrump So your knowledge that your 3 1/2+ years have not made America great. What a stupid slogan!'
2020-08-02 13:36:10,"b'RT @realDonaldTrump: Big China Virus breakouts all over the World, including nations which were thought to have done a great job. The Fake\xe2\x80\xa6'"
2020-08-02 13:36:10,b'RT @drdavidsamadi: @realDonaldTrump We have to re-open our economy President Trump. This virus has a very low fatality rate for those under\xe2\x80\xa6'
2020-08-02 13:36:10,b'@realDonaldTrump but you are part of the problem...YOU personally and your token actions that you tout as helping n\xe2\x80\xa6 https://t.co/LnWQdenInz'
2020-08-02 13:36:10,"b'RT @realDonaldTrump: When you see the Drug Companies taking massive  television ads against me, forget what they say (which is false), YOU\xe2\x80\xa6'"
2020-08-02 13:36:10,b'@realDonaldTrump A great businessman does not have multiple bankruptcy on his man. . The White House has a con arti\xe2\x80\xa6 https://t.co/M37FFIa5Yp'
2020-08-02 13:36:10,b'@SixQ2Q2Q @TimDorsey12 @JennSomebody42 @realDonaldTrump Okay and? His election is this year and what the fuck has h\xe2\x80\xa6 https://t.co/vcIpSPtRZD'
2020-08-02 13:36:10,b'@yarcm2 @biden_brigade @realDonaldTrump \xe2\x80\x9c\xf0\x9f\x98\x82\xe2\x80\x9d very intellectuall come back'
2020-08-02 13:36:10,b'RT @realDonaldTrump: This is outrageous. Must be met with immediate litigation! @GOPChairwoman'
2020-08-02 13:36:10,b'RT @BrandonStraka: Sacramento SHOWED UP today to RESCUE AMERICA!! #WalkAway is here to tell the radical left: we WILL NOT STAND for your ha\xe2\x80\xa6'
2020-08-02 13:36:10,"b'RT @realDonaldTrump: When you see the Drug Companies taking massive  television ads against me, forget what they say (which is false), YOU\xe2\x80\xa6'"
2020-08-02 13:36:10,b'@realDonaldTrump It has gotten WORSE and you\xe2\x80\x99re trying to cover it up. You are inept. https://t.co/H7ikhIyGat'
2020-08-02 13:36:09,"b'RT @realDonaldTrump: When you see the Drug Companies taking massive  television ads against me, forget what they say (which is false), YOU\xe2\x80\xa6'"
2020-08-02 13:36:09,"b""RT @JoanneWT09: @realDonaldTrump Make No Mistake \nDEMOCRATS aren't branding \nThemselves ANTI-TRUMP \nthey are branding themselves ANTI-AMERI\xe2\x80\xa6"""
2020-08-02 13:36:09,"b'RT @vrjrdgstknng: LEAKED: Trump\'s ""Full &amp; Complete Healthcare Plan"". \n@realDonaldTrump #TrumpCare\nPlease RT my drawing to remind him that t\xe2\x80\xa6'"
2020-08-02 13:36:09,"b'RT @realDonaldTrump: Big China Virus breakouts all over the World, including nations which were thought to have done a great job. The Fake\xe2\x80\xa6'"
2020-08-02 13:36:09,b'RT @HKrassenstein: @realDonaldTrump We are trailing several countries when it comes to tests per person.  That\xe2\x80\x99s the only number that shoul\xe2\x80\xa6'
2020-08-02 13:36:09,b'RT @realDonaldTrump: That\xe2\x80\x99s because it is mostly FAKE NEWS!'
2020-08-02 13:36:09,b'@AKA_RealDirty @realDonaldTrump @marklevinshow Obama the pathological liar? https://t.co/bz5qAsJqxy'
